timestamp,iteration,client_id,operation,target,phase,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,scenario_event,target_node,event_time,latency_ms,success,violation,error
1789631791.3363888,103,client_mr,READ_PRIMARY,primary,normal,103,103,102,local,1,False,partition,,,,0.12,True,False,
1789631791.336643,103,client_mr,READ_SECONDARY,localhost:27018,normal,103,103,103,local,1,False,partition,,,,0.25,True,False,
1789631791.3370285,104,client_mr,READ_PRIMARY,primary,normal,104,104,103,local,1,False,partition,,,,0.16,True,False,
1789631791.3371694,104,client_mr,READ_SECONDARY,localhost:27019,normal,104,103,104,local,1,False,partition,,,,0.14,True,True,
1789631791.337517,105,client_mr,READ_PRIMARY,primary,normal,105,105,104,local,1,False,partition,,,,0.14,True,False,
1789631791.3377008,105,client_mr,READ_SECONDARY,localhost:27018,normal,105,105,105,local,1,False,partition,,,,0.18,True,False,
1789631791.3380475,106,client_mr,READ_PRIMARY,primary,normal,106,106,105,local,1,False,partition,,,,0.14,True,False,
1789631791.338175,106,client_mr,READ_SECONDARY,localhost:27019,normal,106,105,106,local,1,False,partition,,,,0.13,True,True,
1789631791.3385882,107,client_mr,READ_PRIMARY,primary,normal,107,107,106,local,1,False,partition,,,,0.19,True,False,
1789631791.3388224,107,client_mr,READ_SECONDARY,localhost:27018,normal,107,107,107,local,1,False,partition,,,,0.23,True,False,
1789631791.3392007,108,client_mr,READ_PRIMARY,primary,normal,108,108,107,local,1,False,partition,,,,0.19,True,False,
1789631791.339333,108,client_mr,READ_SECONDARY,localhost:27019,normal,108,107,108,local,1,False,partition,,,,0.13,True,True,
1789631791.3396826,109,client_mr,READ_PRIMARY,primary,normal,109,109,108,local,1,False,partition,,,,0.14,True,False,
1789631791.3402326,109,client_mr,READ_SECONDARY,localhost:27018,normal,109,108,109,local,1,False,partition,,,,0.55,True,True,
1789631791.3405986,110,client_mr,READ_PRIMARY,primary,normal,110,110,109,local,1,False,partition,,,,0.16,True,False,
1789631791.3407738,110,client_mr,READ_SECONDARY,localhost:27019,normal,110,109,110,local,1,False,partition,,,,0.17,True,True,
1789631791.341135,111,client_mr,READ_PRIMARY,primary,normal,111,111,110,local,1,False,partition,,,,0.15,True,False,
1789631791.3415706,111,client_mr,READ_SECONDARY,localhost:27018,normal,111,110,111,local,1,False,partition,,,,0.43,True,True,
1789631791.341962,112,client_mr,READ_PRIMARY,primary,normal,112,112,111,local,1,False,partition,,,,0.21,True,False,
1789631791.3421226,112,client_mr,READ_SECONDARY,localhost:27019,normal,112,111,112,local,1,False,partition,,,,0.16,True,True,
