repeat,model,scenario,profile,phase,attempts,eligible,violations,errors,not_observed,coverage,violation_rate,successful_mr_reads,mr_read_regressions,eligible_workload_p50_ms,eligible_workload_p95_ms,folder
2,wfr,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,22.936,24.992,20260919T064959Z_79e3b6e2_wfr_normal_causal
2,wfr,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,22.936,24.992,20260919T064959Z_79e3b6e2_wfr_normal_causal
2,wfr,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,21.975,32.681,20260919T065024Z_eb8c7c04_wfr_failure_majority
2,wfr,failure,majority,normal,199,199,0,0,0,1.0,0.0,0,0,21.464,23.923,20260919T065024Z_eb8c7c04_wfr_failure_majority
2,wfr,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,282.291,282.291,20260919T065024Z_eb8c7c04_wfr_failure_majority
2,wfr,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,21.747,24.672,20260919T065024Z_eb8c7c04_wfr_failure_majority
2,wfr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,23.014,35.245,20260919T065024Z_eb8c7c04_wfr_failure_majority
2,mr,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,2000,0,18.367,22.112,20260919T065058Z_fa91d512_mr_normal_majority
2,mr,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,2000,0,18.367,22.112,20260919T065058Z_fa91d512_mr_normal_majority
2,wfr,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,30.914,37.079,20260919T065118Z_1e2afaaf_wfr_failure_causal
2,wfr,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,31.043,35.89,20260919T065118Z_1e2afaaf_wfr_failure_causal
2,wfr,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,328.195,328.195,20260919T065118Z_1e2afaaf_wfr_failure_causal
2,wfr,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,30.938,38.561,20260919T065118Z_1e2afaaf_wfr_failure_causal
2,wfr,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,30.846,36.567,20260919T065118Z_1e2afaaf_wfr_failure_causal
2,mr,partition,majority,overall,1000,999,2,1,0,0.999,0.002002002002002002,1998,2,18.573,23.266,20260919T065200Z_b9aa33f9_mr_partition_majority
2,mr,partition,majority,normal,199,199,2,0,0,1.0,0.010050251256281407,398,2,18.407,22.167,20260919T065200Z_b9aa33f9_mr_partition_majority
2,mr,partition,majority,transition,1,1,0,0,0,1.0,0.0,2,0,21.657,21.657,20260919T065200Z_b9aa33f9_mr_partition_majority
2,mr,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,18.624,24.001,20260919T065200Z_b9aa33f9_mr_partition_majority
2,mr,partition,majority,recovery,401,401,0,0,0,1.0,0.0,802,0,18.617,23.168,20260919T065200Z_b9aa33f9_mr_partition_majority
2,mw,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,27.694,34.15,20260919T065257Z_26709fed_mw_partition_causal
2,mw,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,28.16,34.651,20260919T065257Z_26709fed_mw_partition_causal
2,mw,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260919T065257Z_26709fed_mw_partition_causal
2,mw,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,27.473,35.342,20260919T065257Z_26709fed_mw_partition_causal
2,mw,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,27.764,32.23,20260919T065257Z_26709fed_mw_partition_causal
2,wfr,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,30.894,36.306,20260919T065359Z_e9702a1a_wfr_partition_majority
2,wfr,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,30.722,35.116,20260919T065359Z_e9702a1a_wfr_partition_majority
2,wfr,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260919T065359Z_e9702a1a_wfr_partition_majority
2,wfr,partition,majority,fault,399,399,0,0,0,1.0,0.0,0,0,31.53,37.379,20260919T065359Z_e9702a1a_wfr_partition_majority
2,wfr,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,30.41,35.465,20260919T065359Z_e9702a1a_wfr_partition_majority
2,ryw,normal,weak,overall,1000,1000,22,0,0,1.0,0.022,0,0,6.875,7.802,20260919T065508Z_8ec92602_ryw_normal_weak
2,ryw,normal,weak,normal,1000,1000,22,0,0,1.0,0.022,0,0,6.875,7.802,20260919T065508Z_8ec92602_ryw_normal_weak
2,mr,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,2000,0,18.816,22.503,20260919T065517Z_e711b009_mr_normal_causal
2,mr,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,2000,0,18.816,22.503,20260919T065517Z_e711b009_mr_normal_causal
2,mr,partition,causal,overall,1000,999,0,1,0,0.999,0.0,1998,0,18.29,22.64,20260919T065538Z_192fea5e_mr_partition_causal
2,mr,partition,causal,normal,199,199,0,0,0,1.0,0.0,398,0,18.429,22.246,20260919T065538Z_192fea5e_mr_partition_causal
2,mr,partition,causal,transition,1,1,0,0,0,1.0,0.0,2,0,20.557,20.557,20260919T065538Z_192fea5e_mr_partition_causal
2,mr,partition,causal,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,17.945,22.608,20260919T065538Z_192fea5e_mr_partition_causal
2,mr,partition,causal,recovery,401,401,0,0,0,1.0,0.0,802,0,18.679,22.909,20260919T065538Z_192fea5e_mr_partition_causal
2,wfr,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,28.114,34.956,20260919T065635Z_add0a0a7_wfr_partition_causal
2,wfr,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,30.779,38.25,20260919T065635Z_add0a0a7_wfr_partition_causal
2,wfr,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260919T065635Z_add0a0a7_wfr_partition_causal
2,wfr,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,28.489,35.486,20260919T065635Z_add0a0a7_wfr_partition_causal
2,wfr,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,26.72,30.03,20260919T065635Z_add0a0a7_wfr_partition_causal
2,ryw,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,13.146,15.89,20260919T065718Z_6aa65efd_ryw_normal_causal
2,ryw,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,13.146,15.89,20260919T065718Z_6aa65efd_ryw_normal_causal
2,mr,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,2000,0,13.072,16.853,20260919T065733Z_4c0d9b0d_mr_failure_majority
2,mr,failure,majority,normal,199,199,0,0,0,1.0,0.0,398,0,13.751,17.188,20260919T065733Z_4c0d9b0d_mr_failure_majority
2,mr,failure,majority,transition,1,1,0,0,0,1.0,0.0,2,0,28.74,28.74,20260919T065733Z_4c0d9b0d_mr_failure_majority
2,mr,failure,majority,fault,399,399,0,0,0,1.0,0.0,798,0,13.713,17.381,20260919T065733Z_4c0d9b0d_mr_failure_majority
2,mr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,802,0,12.352,15.427,20260919T065733Z_4c0d9b0d_mr_failure_majority
3,mw,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,17.829,21.3,20260919T065757Z_52c21a1f_mw_failure_majority
3,mw,failure,majority,normal,199,199,0,0,0,1.0,0.0,0,0,16.691,19.469,20260919T065757Z_52c21a1f_mw_failure_majority
3,mw,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,395.66,395.66,20260919T065757Z_52c21a1f_mw_failure_majority
3,mw,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,18.106,22.082,20260919T065757Z_52c21a1f_mw_failure_majority
3,mw,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,18.159,20.786,20260919T065757Z_52c21a1f_mw_failure_majority
3,mr,failure,weak,overall,1000,1000,36,0,0,1.0,0.036,2000,36,9.559,11.828,20260919T065825Z_a37af91d_mr_failure_weak
3,mr,failure,weak,normal,199,199,0,0,0,1.0,0.0,398,0,9.852,11.296,20260919T065825Z_a37af91d_mr_failure_weak
3,mr,failure,weak,transition,1,1,0,0,0,1.0,0.0,2,0,11.642,11.642,20260919T065825Z_a37af91d_mr_failure_weak
3,mr,failure,weak,fault,399,399,36,0,0,1.0,0.09022556390977443,798,36,9.152,13.071,20260919T065825Z_a37af91d_mr_failure_weak
3,mr,failure,weak,recovery,401,401,0,0,0,1.0,0.0,802,0,9.725,11.499,20260919T065825Z_a37af91d_mr_failure_weak
3,wfr,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,19.277,23.488,20260919T065845Z_240b87a5_wfr_failure_causal
3,wfr,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,19.541,23.906,20260919T065845Z_240b87a5_wfr_failure_causal
3,wfr,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,272.159,272.159,20260919T065845Z_240b87a5_wfr_failure_causal
3,wfr,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,19.531,24.607,20260919T065845Z_240b87a5_wfr_failure_causal
3,wfr,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,19.0,22.828,20260919T065845Z_240b87a5_wfr_failure_causal
3,wfr,partition,weak,overall,1000,987,0,1,12,0.987,0.0,0,0,32.394,110.996,20260919T065914Z_74459b01_wfr_partition_weak
3,wfr,partition,weak,normal,199,199,0,0,0,1.0,0.0,0,0,30.02,34.625,20260919T065914Z_74459b01_wfr_partition_weak
3,wfr,partition,weak,transition,1,0,0,1,0,0.0,,0,0,,,20260919T065914Z_74459b01_wfr_partition_weak
3,wfr,partition,weak,fault,399,387,0,0,12,0.9699248120300752,0.0,0,0,101.162,115.449,20260919T065914Z_74459b01_wfr_partition_weak
3,wfr,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,29.335,34.501,20260919T065914Z_74459b01_wfr_partition_weak
3,wfr,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,19.346,23.8,20260919T070048Z_f484bb33_wfr_failure_majority
3,wfr,failure,majority,normal,199,199,0,0,0,1.0,0.0,0,0,19.62,23.163,20260919T070048Z_f484bb33_wfr_failure_majority
3,wfr,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,101.148,101.148,20260919T070048Z_f484bb33_wfr_failure_majority
3,wfr,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,19.535,24.268,20260919T070048Z_f484bb33_wfr_failure_majority
3,wfr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,19.12,23.8,20260919T070048Z_f484bb33_wfr_failure_majority
3,mw,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.178,19.675,20260919T070118Z_12fa697d_mw_normal_causal
3,mw,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,16.178,19.675,20260919T070118Z_12fa697d_mw_normal_causal
3,mw,partition,weak,overall,1000,986,0,1,13,0.986,0.0,0,0,28.285,112.255,20260919T070136Z_e1745809_mw_partition_weak
3,mw,partition,weak,normal,199,199,0,0,0,1.0,0.0,0,0,24.782,30.675,20260919T070136Z_e1745809_mw_partition_weak
3,mw,partition,weak,transition,1,0,0,1,0,0.0,,0,0,,,20260919T070136Z_e1745809_mw_partition_weak
3,mw,partition,weak,fault,399,386,0,0,13,0.9674185463659147,0.0,0,0,100.246,115.409,20260919T070136Z_e1745809_mw_partition_weak
3,mw,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,26.227,30.078,20260919T070136Z_e1745809_mw_partition_weak
3,mw,partition,majority,overall,1000,998,0,2,0,0.998,0.0,0,0,16.263,19.895,20260919T070308Z_71abf13b_mw_partition_majority
3,mw,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,16.203,18.962,20260919T070308Z_71abf13b_mw_partition_majority
3,mw,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260919T070308Z_71abf13b_mw_partition_majority
3,mw,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,16.894,20.274,20260919T070308Z_71abf13b_mw_partition_majority
3,mw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,15.957,19.829,20260919T070308Z_71abf13b_mw_partition_majority
3,wfr,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,19.269,22.514,20260919T070340Z_6867c91a_wfr_normal_causal
3,wfr,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,19.269,22.514,20260919T070340Z_6867c91a_wfr_normal_causal
3,mr,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,2000,0,13.434,16.373,20260919T070401Z_7d0feda9_mr_failure_causal
3,mr,failure,causal,normal,199,199,0,0,0,1.0,0.0,398,0,13.083,15.666,20260919T070401Z_7d0feda9_mr_failure_causal
3,mr,failure,causal,transition,1,1,0,0,0,1.0,0.0,2,0,15.82,15.82,20260919T070401Z_7d0feda9_mr_failure_causal
3,mr,failure,causal,fault,399,399,0,0,0,1.0,0.0,798,0,13.455,16.193,20260919T070401Z_7d0feda9_mr_failure_causal
3,mr,failure,causal,recovery,401,401,0,0,0,1.0,0.0,802,0,13.568,16.81,20260919T070401Z_7d0feda9_mr_failure_causal
3,mr,normal,majority,overall,1000,1000,1,0,0,1.0,0.001,2000,1,13.047,16.188,20260919T070425Z_f355fde8_mr_normal_majority
3,mr,normal,majority,normal,1000,1000,1,0,0,1.0,0.001,2000,1,13.047,16.188,20260919T070425Z_f355fde8_mr_normal_majority
3,ryw,partition,weak,overall,1000,999,3,1,0,0.999,0.003003003003003003,0,0,7.302,8.864,20260919T070440Z_4aa3af95_ryw_partition_weak
3,ryw,partition,weak,normal,199,199,3,0,0,1.0,0.01507537688442211,0,0,6.386,7.342,20260919T070440Z_4aa3af95_ryw_partition_weak
3,ryw,partition,weak,transition,1,1,0,0,0,1.0,0.0,0,0,9.708,9.708,20260919T070440Z_4aa3af95_ryw_partition_weak
3,ryw,partition,weak,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,7.895,9.172,20260919T070440Z_4aa3af95_ryw_partition_weak
3,ryw,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,7.07,8.431,20260919T070440Z_4aa3af95_ryw_partition_weak
3,wfr,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,20.518,25.066,20260919T070502Z_05c7ebed_wfr_partition_majority
3,wfr,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,20.054,23.875,20260919T070502Z_05c7ebed_wfr_partition_majority
3,wfr,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260919T070502Z_05c7ebed_wfr_partition_majority
3,wfr,partition,majority,fault,399,399,0,0,0,1.0,0.0,0,0,20.406,25.882,20260919T070502Z_05c7ebed_wfr_partition_majority
3,wfr,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,20.9,24.882,20260919T070502Z_05c7ebed_wfr_partition_majority
3,mw,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,25.133,30.021,20260919T070537Z_c7736fd4_mw_normal_weak
3,mw,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,0,0,25.133,30.021,20260919T070537Z_c7736fd4_mw_normal_weak
3,mr,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,2000,0,15.346,19.368,20260919T070606Z_3811b539_mr_normal_causal
3,mr,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,2000,0,15.346,19.368,20260919T070606Z_3811b539_mr_normal_causal
3,ryw,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,10.319,12.306,20260919T070624Z_51fd9fc4_ryw_partition_causal
3,ryw,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,10.557,12.612,20260919T070624Z_51fd9fc4_ryw_partition_causal
3,ryw,partition,causal,transition,1,1,0,0,0,1.0,0.0,0,0,16.893,16.893,20260919T070624Z_51fd9fc4_ryw_partition_causal
3,ryw,partition,causal,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,10.282,12.581,20260919T070624Z_51fd9fc4_ryw_partition_causal
3,ryw,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,10.229,11.697,20260919T070624Z_51fd9fc4_ryw_partition_causal
3,ryw,failure,weak,overall,1000,1000,57,0,0,1.0,0.057,0,0,6.511,7.718,20260919T070649Z_de8faa48_ryw_failure_weak
3,ryw,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,6.383,7.387,20260919T070649Z_de8faa48_ryw_failure_weak
3,ryw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,10.604,10.604,20260919T070649Z_de8faa48_ryw_failure_weak
3,ryw,failure,weak,fault,399,399,57,0,0,1.0,0.14285714285714285,0,0,6.467,7.983,20260919T070649Z_de8faa48_ryw_failure_weak
3,ryw,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,6.609,7.658,20260919T070649Z_de8faa48_ryw_failure_weak
3,mw,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,18.001,20.909,20260919T070706Z_2d1ff116_mw_failure_causal
3,mw,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,18.309,21.242,20260919T070706Z_2d1ff116_mw_failure_causal
3,mw,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,297.354,297.354,20260919T070706Z_2d1ff116_mw_failure_causal
3,mw,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,17.774,20.851,20260919T070706Z_2d1ff116_mw_failure_causal
3,mw,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,18.087,20.819,20260919T070706Z_2d1ff116_mw_failure_causal
3,ryw,normal,majority,overall,1000,1000,1,0,0,1.0,0.001,0,0,10.89,12.401,20260919T070734Z_75c8a1cf_ryw_normal_majority
3,ryw,normal,majority,normal,1000,1000,1,0,0,1.0,0.001,0,0,10.89,12.401,20260919T070734Z_75c8a1cf_ryw_normal_majority
3,mr,partition,majority,overall,1000,999,1,1,0,0.999,0.001001001001001001,1998,1,13.601,19.703,20260919T070747Z_e267c805_mr_partition_majority
3,mr,partition,majority,normal,199,199,1,0,0,1.0,0.005025125628140704,398,1,16.729,21.553,20260919T070747Z_e267c805_mr_partition_majority
3,mr,partition,majority,transition,1,1,0,0,0,1.0,0.0,2,0,18.456,18.456,20260919T070747Z_e267c805_mr_partition_majority
3,mr,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,13.423,20.081,20260919T070747Z_e267c805_mr_partition_majority
3,mr,partition,majority,recovery,401,401,0,0,0,1.0,0.0,802,0,12.895,16.145,20260919T070747Z_e267c805_mr_partition_majority
3,wfr,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,29.014,34.236,20260919T070843Z_523bed07_wfr_normal_weak
3,wfr,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,0,0,29.014,34.236,20260919T070843Z_523bed07_wfr_normal_weak
3,ryw,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,10.265,13.106,20260919T070915Z_0c7d12e4_ryw_partition_majority
3,ryw,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,10.13,12.919,20260919T070915Z_0c7d12e4_ryw_partition_majority
3,ryw,partition,majority,transition,1,1,0,0,0,1.0,0.0,0,0,13.648,13.648,20260919T070915Z_0c7d12e4_ryw_partition_majority
3,ryw,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,10.121,13.252,20260919T070915Z_0c7d12e4_ryw_partition_majority
3,ryw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,10.419,12.841,20260919T070915Z_0c7d12e4_ryw_partition_majority
3,mw,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,18.04,21.774,20260919T070939Z_2562969d_mw_normal_majority
3,mw,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,18.04,21.774,20260919T070939Z_2562969d_mw_normal_majority
3,mw,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,17.367,21.082,20260919T071000Z_469038d0_mw_partition_causal
3,mw,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,18.162,22.254,20260919T071000Z_469038d0_mw_partition_causal
3,mw,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260919T071000Z_469038d0_mw_partition_causal
3,mw,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,17.496,20.96,20260919T071000Z_469038d0_mw_partition_causal
3,mw,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,16.877,20.613,20260919T071000Z_469038d0_mw_partition_causal
3,mr,partition,weak,overall,1000,998,3,2,0,0.998,0.003006012024048096,1996,3,9.206,12.108,20260919T071056Z_5e20386a_mr_partition_weak
3,mr,partition,weak,normal,199,199,3,0,0,1.0,0.01507537688442211,398,3,9.69,11.953,20260919T071056Z_5e20386a_mr_partition_weak
3,mr,partition,weak,transition,1,1,0,0,0,1.0,0.0,2,0,13.12,13.12,20260919T071056Z_5e20386a_mr_partition_weak
3,mr,partition,weak,fault,399,397,0,2,0,0.9949874686716792,0.0,794,0,8.938,12.424,20260919T071056Z_5e20386a_mr_partition_weak
3,mr,partition,weak,recovery,401,401,0,0,0,1.0,0.0,802,0,8.999,11.743,20260919T071056Z_5e20386a_mr_partition_weak
3,ryw,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,9.701,12.001,20260919T071122Z_8c5366f8_ryw_failure_causal
3,ryw,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,9.48,11.283,20260919T071122Z_8c5366f8_ryw_failure_causal
3,ryw,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,16.972,16.972,20260919T071122Z_8c5366f8_ryw_failure_causal
3,ryw,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,9.191,12.098,20260919T071122Z_8c5366f8_ryw_failure_causal
3,ryw,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,10.244,11.976,20260919T071122Z_8c5366f8_ryw_failure_causal
3,mw,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,28.225,110.207,20260919T071142Z_41c5f119_mw_failure_weak
3,mw,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,24.941,29.234,20260919T071142Z_41c5f119_mw_failure_weak
3,mw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,264.859,264.859,20260919T071142Z_41c5f119_mw_failure_weak
3,mw,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,101.46,114.257,20260919T071142Z_41c5f119_mw_failure_weak
3,mw,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,25.509,31.213,20260919T071142Z_41c5f119_mw_failure_weak
3,mr,normal,weak,overall,1000,1000,1,0,0,1.0,0.001,2000,1,11.727,13.454,20260919T071249Z_8b405208_mr_normal_weak
3,mr,normal,weak,normal,1000,1000,1,0,0,1.0,0.001,2000,1,11.727,13.454,20260919T071249Z_8b405208_mr_normal_weak
3,wfr,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,19.494,24.301,20260919T071303Z_e4db8a5a_wfr_partition_causal
3,wfr,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,19.737,24.036,20260919T071303Z_e4db8a5a_wfr_partition_causal
3,wfr,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260919T071303Z_e4db8a5a_wfr_partition_causal
3,wfr,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,19.276,24.423,20260919T071303Z_e4db8a5a_wfr_partition_causal
3,wfr,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,19.48,24.301,20260919T071303Z_e4db8a5a_wfr_partition_causal
3,mr,partition,causal,overall,1000,999,0,1,0,0.999,0.0,1998,0,12.481,15.407,20260919T071401Z_326ed624_mr_partition_causal
3,mr,partition,causal,normal,199,199,0,0,0,1.0,0.0,398,0,12.533,15.636,20260919T071401Z_326ed624_mr_partition_causal
3,mr,partition,causal,transition,1,1,0,0,0,1.0,0.0,2,0,15.776,15.776,20260919T071401Z_326ed624_mr_partition_causal
3,mr,partition,causal,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,12.895,15.752,20260919T071401Z_326ed624_mr_partition_causal
3,mr,partition,causal,recovery,401,401,0,0,0,1.0,0.0,802,0,12.355,14.896,20260919T071401Z_326ed624_mr_partition_causal
3,ryw,failure,majority,overall,1000,1000,4,0,0,1.0,0.004,0,0,9.492,12.466,20260919T071428Z_ad9ce631_ryw_failure_majority
3,ryw,failure,majority,normal,199,199,4,0,0,1.0,0.020100502512562814,0,0,9.73,11.876,20260919T071428Z_ad9ce631_ryw_failure_majority
3,ryw,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,14.133,14.133,20260919T071428Z_ad9ce631_ryw_failure_majority
3,ryw,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,9.706,12.928,20260919T071428Z_ad9ce631_ryw_failure_majority
3,ryw,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,9.129,12.121,20260919T071428Z_ad9ce631_ryw_failure_majority
3,wfr,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,19.998,25.013,20260919T071448Z_7f84e15f_wfr_normal_majority
3,wfr,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,19.998,25.013,20260919T071448Z_7f84e15f_wfr_normal_majority
3,wfr,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,32.035,108.752,20260919T071511Z_0dfd26ca_wfr_failure_weak
3,wfr,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,28.247,33.226,20260919T071511Z_0dfd26ca_wfr_failure_weak
3,wfr,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,373.722,373.722,20260919T071511Z_0dfd26ca_wfr_failure_weak
3,wfr,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,102.138,113.148,20260919T071511Z_0dfd26ca_wfr_failure_weak
3,wfr,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,28.409,37.018,20260919T071511Z_0dfd26ca_wfr_failure_weak
3,ryw,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,9.956,12.547,20260919T071620Z_1f1121d6_ryw_normal_causal
3,ryw,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,9.956,12.547,20260919T071620Z_1f1121d6_ryw_normal_causal
3,ryw,normal,weak,overall,1000,1000,2,0,0,1.0,0.002,0,0,6.969,8.63,20260919T071632Z_2deed32b_ryw_normal_weak
3,ryw,normal,weak,normal,1000,1000,2,0,0,1.0,0.002,0,0,6.969,8.63,20260919T071632Z_2deed32b_ryw_normal_weak
3,mr,failure,majority,overall,1000,1000,1,0,0,1.0,0.001,2000,1,12.981,17.155,20260919T071642Z_b8857880_mr_failure_majority
3,mr,failure,majority,normal,199,199,1,0,0,1.0,0.005025125628140704,398,1,13.432,16.264,20260919T071642Z_b8857880_mr_failure_majority
3,mr,failure,majority,transition,1,1,0,0,0,1.0,0.0,2,0,68.696,68.696,20260919T071642Z_b8857880_mr_failure_majority
3,mr,failure,majority,fault,399,399,0,0,0,1.0,0.0,798,0,12.553,18.007,20260919T071642Z_b8857880_mr_failure_majority
3,mr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,802,0,12.994,17.098,20260919T071642Z_b8857880_mr_failure_majority
