model,scenario,profile,phase,repeats,attempts_total,eligible_total,violations_total,errors_total,not_observed_total,successful_mr_reads_total,mr_read_regressions_total,violation_rate_mean,violation_rate_sd,violation_rate_n,coverage_mean,coverage_sd,coverage_n,eligible_workload_p50_ms_mean,eligible_workload_p50_ms_sd,eligible_workload_p50_ms_n,eligible_workload_p95_ms_mean,eligible_workload_p95_ms_sd,eligible_workload_p95_ms_n
ryw,normal,causal,overall,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,9.941,0.42396108311966474,3,11.905,0.9353240080314414,3
ryw,normal,majority,normal,3,3000,3000,2,0,0,0,0,0.0006666666666666666,0.0011547005383792516,3,1.0,0.0,3,9.994,0.34715558471670926,3,11.675,0.6417577424542689,3
ryw,normal,majority,overall,3,3000,3000,2,0,0,0,0,0.0006666666666666666,0.0011547005383792516,3,1.0,0.0,3,9.994,0.34715558471670926,3,11.675,0.6417577424542689,3
ryw,normal,weak,normal,3,3000,3000,10,0,0,0,0,0.0033333333333333335,0.0035118845842842463,3,1.0,0.0,3,6.215,0.15062204353944986,3,7.435666666666667,0.5780322943688639,3
ryw,normal,weak,overall,3,3000,3000,10,0,0,0,0,0.0033333333333333335,0.0035118845842842463,3,1.0,0.0,3,6.215,0.15062204353944986,3,7.435666666666667,0.5780322943688639,3
ryw,partition,causal,fault,3,1197,1194,0,3,0,0,0,0.0,0.0,3,0.9974937343358395,0.0,3,10.356666666666667,0.3692916643160709,3,13.963333333333333,0.6662321917569982,3
ryw,partition,causal,normal,3,597,597,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,10.065666666666667,0.21513096786221475,3,11.715,0.27459606697838906,3
ryw,partition,causal,overall,3,3000,2997,0,3,0,0,0,0.0,0.0,3,0.999,0.0,3,10.174,0.19730179928221614,3,12.899333333333333,0.5668900540081235,3
ryw,partition,causal,recovery,3,1203,1203,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,10.093,0.26850139664441264,3,12.406333333333333,0.528095004079127,3
ryw,partition,causal,transition,3,3,3,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,14.026666666666667,0.48653297250374794,3,14.026666666666667,0.48653297250374794,3
ryw,partition,majority,fault,3,1197,1194,0,3,0,0,0,0.0,0.0,3,0.9974937343358395,0.0,3,10.338,0.3401940622644675,3,14.744666666666667,1.6344498564756682,3
ryw,partition,majority,normal,3,597,597,5,0,0,0,0,0.008375209380234505,0.007676006189205762,3,1.0,0.0,3,10.000666666666667,0.1495002787065404,3,11.806666666666667,0.5787480741508633,3
ryw,partition,majority,overall,3,3000,2997,5,3,0,0,0,0.001668335001668335,0.0015290542859378844,3,0.999,0.0,3,10.105333333333334,0.28055361935525547,3,12.656333333333333,0.8209837594820821,3
ryw,partition,majority,recovery,3,1203,1203,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,9.980666666666666,0.35285454982660136,3,11.646,1.305261276526658,3
ryw,partition,majority,transition,3,3,3,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,15.615,0.7181559719169647,3,15.615,0.7181559719169647,3
ryw,partition,weak,fault,3,1197,1194,0,3,0,0,0,0.0,0.0,3,0.9974937343358395,0.0,3,6.364,0.06323764701504934,3,7.765333333333333,0.18969009814255816,3
ryw,partition,weak,normal,3,597,597,6,0,0,0,0,0.010050251256281407,0.008703772902356167,3,1.0,0.0,3,6.496333333333333,0.595709940603087,3,9.886666666666667,4.2336216568481095,3
ryw,partition,weak,overall,3,3000,2997,6,3,0,0,0,0.002002002002002002,0.0017337845921610382,3,0.999,0.0,3,6.4093333333333335,0.31074480419362327,3,7.731,0.20326583579145832,3
ryw,partition,weak,recovery,3,1203,1203,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,6.385666666666666,0.4317468394016722,3,7.593333333333333,0.3439612381262362,3
ryw,partition,weak,transition,3,3,3,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,10.909333333333333,1.110697678638671,3,10.909333333333333,1.110697678638671,3
wfr,failure,causal,fault,3,1197,1197,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.681666666666665,0.625412930257548,3,24.086333333333332,1.1610582816264359,3
wfr,failure,causal,normal,3,597,597,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.112333333333332,0.4682150503063032,3,24.02166666666667,0.7741558843884957,3
wfr,failure,causal,overall,3,3000,3000,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.231,0.7275300681071548,3,23.928333333333335,1.5123664679347182,3
wfr,failure,causal,recovery,3,1203,1203,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,19.829333333333334,0.9242209331828256,3,23.381333333333334,2.9109985113931836,3
wfr,failure,causal,transition,3,3,3,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,364.767,217.73806700942305,3,364.767,217.73806700942305,3
wfr,failure,majority,fault,3,1197,1197,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.816,0.5890195242943981,3,28.755,6.866918959766452,3
wfr,failure,majority,normal,3,597,597,0,0,0,0,0,0.0,0.0,3,1.0,0.0,3,20.194333333333333,0.5724022478409161,3,23.581333333333333,1.759151026300281,3
